fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed aciditySquared,volatile aciditySquared,citric acidSquared,residual sugarSquared,chloridesSquared,free sulfur dioxideSquared,total sulfur dioxideSquared,densitySquared,pHSquared,sulphatesSquared,alcoholSquared,label
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,62.410000000000004,0.1369,0.0529,3.24,0.005929,529.0,2401.0,0.9926136899999999,10.758399999999998,0.4489000000000001,86.49000000000001,5.0
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,65.61,0.6723999999999999,0.0,16.81,0.009025,25.0,196.0,0.9970821315999999,11.289599999999998,0.28090000000000004,92.16,5.0
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,59.290000000000006,0.31360000000000005,0.04000000000000001,4.0,0.005625,81.0,1521.0,0.9974016900000001,12.1104,0.3844,86.49000000000001,5.0
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.9956200000000001,3.51,0.66,10.8,46.239999999999995,0.6561000000000001,0.0025000000000000005,4.0,0.004900000000000001,36.0,196.0,0.9912591844000002,12.320099999999998,0.43560000000000004,116.64000000000001,6.0
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,51.84,0.366025,0.0004,3.61,0.009216,100.0,961.0,0.990025,11.9716,0.28090000000000004,139.24,6.0
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.9974700000000001,3.13,0.62,9.1,67.24,0.4096,0.0729,4.0,0.009025,25.0,5929.0,0.9949464009000002,9.796899999999999,0.3844,82.80999999999999,6.0
7.8,0.815,0.01,2.6,0.07400000000000001,48.0,90.0,0.99621,3.38,0.62,10.8,60.839999999999996,0.664225,0.0001,6.760000000000001,0.005476000000000002,2304.0,8100.0,0.9924343641000001,11.424399999999999,0.3844,116.64000000000001,5.0
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,77.44000000000001,0.3721,0.0361,16.0,0.008836,900.0,4761.0,0.9957445369000001,10.368400000000001,0.25,100.0,6.0
7.6,0.42,0.25,3.9,0.10400000000000001,28.0,90.0,0.99784,3.15,0.57,9.1,57.76,0.17639999999999997,0.0625,15.209999999999999,0.010816000000000003,784.0,8100.0,0.9956846655999999,9.9225,0.32489999999999997,82.80999999999999,5.0
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,46.239999999999995,0.16809999999999997,0.0961,77.44000000000001,0.007056000000000001,676.0,2025.0,0.9964830976,11.424399999999999,0.4096,102.00999999999999,6.0
9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.9978600000000001,3.24,0.56,10.5,92.16,0.16809999999999997,0.1369,5.289999999999999,0.008281,100.0,529.0,0.9957245796000002,10.497600000000002,0.31360000000000005,110.25,5.0
10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,112.36,0.0961,0.24009999999999998,6.25,0.004489000000000001,36.0,441.0,0.9974016900000001,10.6276,0.7395999999999999,114.48999999999998,6.0
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.9946200000000001,3.21,0.69,12.5,82.80999999999999,0.16000000000000003,0.25,3.24,0.0050409999999999995,49.0,256.0,0.9892689444000001,10.3041,0.4760999999999999,156.25,8.0
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,62.410000000000004,0.09,0.4624000000000001,68.89000000000001,0.0025000000000000005,1406.25,77284.0,0.9863667856000001,9.060099999999998,0.2601,151.29000000000002,7.0
11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,132.25,0.09,0.36,4.0,0.004489000000000001,144.0,729.0,0.99620361,9.672099999999999,0.9409,102.00999999999999,6.0
11.6,0.58,0.66,2.2,0.07400000000000001,10.0,47.0,1.0008,3.25,0.57,9.0,134.56,0.3364,0.43560000000000004,4.840000000000001,0.005476000000000002,100.0,2209.0,1.00160064,10.5625,0.32489999999999997,81.0,3.0
6.8,0.48,0.08,1.8,0.07400000000000001,40.0,64.0,0.99529,3.12,0.49,9.6,46.239999999999995,0.2304,0.0064,3.24,0.005476000000000002,1600.0,4096.0,0.9906021841,9.7344,0.24009999999999998,92.16,5.0
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,161.29,0.36,0.24009999999999998,7.839999999999999,0.005625,25.0,361.0,0.9988003599999999,9.8596,0.32489999999999997,129.96,5.0
10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,106.09000000000002,0.11560000000000002,0.27040000000000003,7.839999999999999,0.025281,225.0,5625.0,0.99960004,10.112400000000001,0.4096,88.36000000000001,5.0
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,50.41,0.2116,0.04000000000000001,3.61,0.005929,784.0,2916.0,0.9912193600000001,11.356900000000001,0.4096,108.16000000000001,6.0
9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,90.25,0.2116,0.24009999999999998,39.69,0.004096,25.0,289.0,0.9976014400000001,10.3041,0.5328999999999999,121.0,6.0
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,68.89000000000001,0.11560000000000002,0.16000000000000003,5.76,0.0042250000000000005,576.0,2304.0,0.9910998916,11.1556,0.7395999999999999,121.0,6.0
7.1,0.43,0.42,5.5,0.071,28.0,128.0,0.9973,3.42,0.71,10.5,50.41,0.18489999999999998,0.17639999999999997,30.25,0.0050409999999999995,784.0,16384.0,0.9946072899999999,11.696399999999999,0.5041,110.25,5.0
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,100.0,0.12249999999999998,0.22089999999999999,4.0,0.003721,36.0,121.0,0.9917172225,10.4329,0.27040000000000003,144.0,6.0
12.3,0.39,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,151.29000000000002,0.1521,0.39690000000000003,5.289999999999999,0.008281,36.0,324.0,1.0008001599999998,9.985600000000002,0.24009999999999998,90.25,5.0
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,77.44000000000001,0.3721,0.0361,16.0,0.008836,900.0,4761.0,0.9957445369000001,10.368400000000001,0.25,100.0,6.0
8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,10.6,67.24,0.07840000000000001,0.36,9.0,0.010816000000000003,100.0,484.0,0.9965629583999999,11.4921,0.4624000000000001,112.36,5.0
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,50.41,0.34809999999999997,0.0001,5.289999999999999,0.0064,729.0,1849.0,0.9910202500000002,11.696399999999999,0.3364,114.48999999999998,6.0
7.5,0.59,0.22,1.8,0.08199999999999999,43.0,60.0,0.9949899999999999,3.1,0.42,9.2,56.25,0.34809999999999997,0.0484,3.24,0.006723999999999998,1849.0,3600.0,0.9900051000999999,9.610000000000001,0.17639999999999997,84.63999999999999,5.0
6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.9961200000000001,3.4,0.6,10.3,47.61000000000001,0.585225,0.0324,5.76,0.059049,30.25,2304.0,0.9922550544000003,11.559999999999999,0.36,106.09000000000002,6.0
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,44.89,0.5776,0.0004,3.24,0.006084,36.0,144.0,0.992016,12.6025,0.39690000000000003,99.00249999999998,3.0
6.8,0.83,0.09,1.8,0.07400000000000001,4.0,25.0,0.99534,3.38,0.45,9.6,46.239999999999995,0.6889,0.0081,3.24,0.005476000000000002,16.0,625.0,0.9907017156,11.424399999999999,0.2025,92.16,5.0
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,134.56,0.16809999999999997,0.2916,2.25,0.009025,484.0,1681.0,0.9947070224999999,9.1204,0.5776,98.01,7.0
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,44.89,0.48999999999999994,0.0064,14.0625,0.004489000000000001,64.0,256.0,0.9867243556,11.7649,0.27040000000000003,158.76,5.0
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.9965200000000001,3.28,0.57,12.5,82.80999999999999,0.16000000000000003,0.32489999999999997,21.159999999999997,0.0064,36.0,400.0,0.9930521104000002,10.758399999999998,0.32489999999999997,156.25,6.0
6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.9940200000000001,3.54,0.6,11.3,38.440000000000005,0.31360000000000005,0.0081,2.8899999999999997,0.002809,576.0,1024.0,0.9880757604000002,12.531600000000001,0.36,127.69000000000001,5.0
6.5,0.39,0.23,8.3,0.051,28.0,91.0,0.9952,3.44,0.55,12.1,42.25,0.1521,0.0529,68.89000000000001,0.0026009999999999996,784.0,8281.0,0.9904230399999999,11.833599999999999,0.30250000000000005,146.41,6.0
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,59.290000000000006,0.697225,0.0,6.760000000000001,0.006561,36.0,196.0,0.9950062500000001,10.889999999999999,0.27040000000000003,86.49000000000001,5.0
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,46.239999999999995,0.34809999999999997,0.010000000000000002,2.8899999999999997,0.003969,1156.0,2809.0,0.9916176400000001,11.628100000000002,0.4489000000000001,94.08999999999999,5.0
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,51.84,0.3844,0.0036,7.290000000000001,0.005929,225.0,7225.0,0.9949264516,12.320099999999998,0.2916,90.25,5.0
7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,56.25,0.36,0.0009,3.24,0.009025,625.0,9801.0,0.990025,11.2225,0.2916,102.00999999999999,5.0
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,57.76,0.41602500000000003,0.0009,3.61,0.007395999999999999,196.0,3249.0,0.99380961,11.356900000000001,0.2116,106.09000000000002,5.0
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.9953799999999999,3.57,0.63,12.0,38.440000000000005,0.4096,0.0081,6.25,0.006561,225.0,676.0,0.9907813443999999,12.7449,0.39690000000000003,144.0,5.0
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,82.80999999999999,0.6006250000000001,0.0484,4.840000000000001,0.006241,144.0,2304.0,0.99520576,10.112400000000001,0.2601,92.16,5.0
8.6,0.47,0.47,2.4,0.07400000000000001,7.0,29.0,0.9979,3.08,0.46,9.5,73.96,0.22089999999999999,0.22089999999999999,5.76,0.005476000000000002,49.0,841.0,0.99580441,9.4864,0.2116,90.25,5.0
9.8,0.44,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,10.8,96.04000000000002,0.1936,0.22089999999999999,6.25,0.003969,81.0,784.0,0.99620361,10.497600000000002,0.42250000000000004,116.64000000000001,6.0
7.1,0.72,0.0,1.8,0.12300000000000001,6.0,14.0,0.9962700000000001,3.45,0.58,9.8,50.41,0.5184,0.0,3.24,0.015129000000000004,36.0,196.0,0.9925539129000002,11.902500000000002,0.3364,96.04000000000002,5.0
6.6,0.84,0.03,2.3,0.059000000000000004,32.0,48.0,0.9952,3.52,0.56,12.3,43.559999999999995,0.7055999999999999,0.0009,5.289999999999999,0.0034810000000000006,1024.0,2304.0,0.9904230399999999,12.3904,0.31360000000000005,151.29000000000002,7.0
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,75.68999999999998,0.6084,0.2601,2.8899999999999997,0.172225,144.0,4356.0,0.9924742128999999,9.0,1.3688999999999998,84.63999999999999,5.0
7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,57.76,0.2601,0.0576,5.76,0.008281,64.0,1444.0,0.996004,12.0409,0.43560000000000004,92.16,6.0
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,116.64000000000001,0.16000000000000003,0.16809999999999997,4.840000000000001,0.007056000000000001,49.0,289.0,0.9968025599999999,9.4864,0.4489000000000001,86.49000000000001,6.0
10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,108.16000000000001,0.3721,0.24009999999999998,4.41,0.04000000000000001,25.0,256.0,0.9988003599999999,9.985600000000002,0.39690000000000003,70.56,3.0
11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,132.25,0.12249999999999998,0.24009999999999998,10.889999999999999,0.004900000000000001,100.0,1369.0,1.0006000899999998,11.0224,0.8281000000000001,121.0,6.0
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,68.89000000000001,0.10890000000000001,0.17639999999999997,5.289999999999999,0.004900000000000001,81.0,400.0,0.9885529476000001,11.424399999999999,0.5929,161.29,7.0
6.0,0.31,0.47,3.6,0.067,18.0,42.0,0.99549,3.39,0.66,11.0,36.0,0.0961,0.22089999999999999,12.96,0.004489000000000001,324.0,1764.0,0.9910003400999999,11.4921,0.43560000000000004,121.0,6.0
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,56.25,0.2601,0.0004,2.8899999999999997,0.007056000000000001,169.0,961.0,0.9907813443999999,11.289599999999998,0.2916,110.25,6.0
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.9949399999999999,3.1,0.43,9.3,56.25,0.3364,0.04000000000000001,4.0,0.0053289999999999995,1156.0,1936.0,0.9899056035999999,9.610000000000001,0.18489999999999998,86.49000000000001,5.0
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,88.36000000000001,0.10890000000000001,0.34809999999999997,7.839999999999999,0.006241,81.0,900.0,0.99520576,9.7344,0.2916,144.0,6.0
11.0,0.3,0.58,2.1,0.054000000000000006,7.0,19.0,0.998,3.31,0.88,10.5,121.0,0.09,0.3364,4.41,0.0029160000000000006,49.0,361.0,0.996004,10.956100000000001,0.7744,110.25,7.0
7.6,0.54,0.13,2.5,0.09699999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,57.76,0.2916,0.016900000000000002,6.25,0.009408999999999997,576.0,4356.0,0.9957046225,11.4921,0.3721,88.36000000000001,5.0
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,46.239999999999995,0.1296,0.1024,3.24,0.004489000000000001,16.0,64.0,0.9856518400000001,11.289599999999998,0.30250000000000005,163.84000000000003,7.0
9.4,0.27,0.53,2.4,0.07400000000000001,6.0,18.0,0.9962,3.2,1.13,12.0,88.36000000000001,0.0729,0.28090000000000004,5.76,0.005476000000000002,36.0,324.0,0.9924144399999999,10.240000000000002,1.2768999999999997,144.0,7.0
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,67.24,0.1936,0.0576,5.289999999999999,0.003969,100.0,784.0,0.9922749768999999,10.5625,0.28090000000000004,104.03999999999999,6.0
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.9973200000000001,3.66,0.65,9.8,42.25,0.2116,0.019600000000000003,5.76,0.012996,81.0,1369.0,0.9946471824000002,13.395600000000002,0.42250000000000004,96.04000000000002,5.0
8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,77.44000000000001,0.17639999999999997,0.04409999999999999,6.25,0.008464,1089.0,7744.0,0.9964631328999999,10.1761,0.27040000000000003,84.63999999999999,5.0
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.9981700000000001,3.27,0.58,11.0,73.96,0.1369,0.42250000000000004,40.96000000000001,0.0064,9.0,64.0,0.9963433489000002,10.6929,0.3364,121.0,5.0
11.5,0.18,0.51,4.0,0.10400000000000001,4.0,23.0,0.9996,3.28,0.97,10.1,132.25,0.0324,0.2601,16.0,0.010816000000000003,16.0,529.0,0.9992001600000001,10.758399999999998,0.9409,102.00999999999999,6.0
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,112.36,1.050625,0.18489999999999998,7.839999999999999,0.0064,441.0,7056.0,0.9970022500000001,9.3636,0.32489999999999997,102.00999999999999,5.0
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,54.760000000000005,0.28090000000000004,0.0144,3.61,0.027225000000000003,16.0,144.0,0.9940488804000001,10.6276,0.7395999999999999,84.63999999999999,5.0
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,59.290000000000006,0.43560000000000004,0.0016,2.5600000000000005,0.001521,16.0,81.0,0.9924144399999999,11.559999999999999,0.22089999999999999,88.36000000000001,5.0
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,62.410000000000004,0.0961,0.1024,3.61,0.0043560000000000005,196.0,1296.0,0.9873204496,11.628100000000002,0.31360000000000005,158.76,6.0
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,59.290000000000006,0.5112249999999999,0.0001,4.41,0.004096,961.0,1849.0,0.9874595641,11.628100000000002,0.32489999999999997,139.24,6.0
5.0,0.74,0.0,1.2,0.040999999999999995,16.0,46.0,0.9925799999999999,4.01,0.59,12.5,25.0,0.5476,0.0,1.44,0.0016809999999999996,256.0,2116.0,0.9852150563999998,16.080099999999998,0.34809999999999997,156.25,6.0
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,46.239999999999995,0.4624000000000001,0.0081,15.209999999999999,0.0046240000000000005,225.0,841.0,0.9905026576,11.628100000000002,0.27040000000000003,123.21,4.0
12.9,0.5,0.55,2.8,0.07200000000000001,7.0,24.0,1.0001200000000001,3.09,0.68,10.9,166.41,0.25,0.30250000000000005,7.839999999999999,0.005184000000000001,49.0,576.0,1.0002400144000003,9.5481,0.4624000000000001,118.81,6.0
8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,10.6,67.24,0.07840000000000001,0.36,9.0,0.010816000000000003,100.0,484.0,0.9965629583999999,11.4921,0.4624000000000001,112.36,5.0
7.6,0.68,0.02,1.3,0.07200000000000001,9.0,20.0,0.9965,3.17,1.08,9.2,57.76,0.4624000000000001,0.0004,1.6900000000000002,0.005184000000000001,81.0,400.0,0.9930122500000002,10.0489,1.1664,84.63999999999999,4.0
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.9972799999999999,3.3,0.65,10.0,53.29,0.2304,0.1024,4.41,0.0038439999999999998,961.0,2916.0,0.9945673983999999,10.889999999999999,0.42250000000000004,100.0,7.0
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,77.44000000000001,0.36,0.0841,4.840000000000001,0.009604000000000001,25.0,225.0,0.9976014400000001,11.289599999999998,0.24009999999999998,82.80999999999999,5.0
7.9,0.885,0.03,1.8,0.057999999999999996,4.0,8.0,0.9972,3.36,0.33,9.1,62.410000000000004,0.7832250000000001,0.0009,3.24,0.0033639999999999994,16.0,64.0,0.9944078399999999,11.289599999999998,0.10890000000000001,82.80999999999999,4.0
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,65.61,0.5328999999999999,0.0,6.25,0.006561,144.0,576.0,0.9959640804,11.424399999999999,0.2116,92.16,4.0
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,54.760000000000005,0.4624000000000001,0.0256,3.24,0.006084,144.0,1521.0,0.9954052900000001,12.25,0.48999999999999994,98.01,6.0
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,98.01,0.34809999999999997,0.004900000000000001,11.559999999999999,0.010403999999999998,1024.0,5041.0,1.0003000225000003,10.956100000000001,0.5041,96.04000000000002,5.0
7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,62.410000000000004,0.5184,0.028900000000000006,6.760000000000001,0.009216,400.0,1444.0,0.99560484,11.559999999999999,0.28090000000000004,90.25,5.0
8.5,0.47,0.27,1.9,0.057999999999999996,18.0,38.0,0.99518,3.16,0.85,11.1,72.25,0.22089999999999999,0.0729,3.61,0.0033639999999999994,324.0,1444.0,0.9903832323999999,9.985600000000002,0.7224999999999999,123.21,6.0
5.2,0.34,0.0,1.8,0.05,27.0,63.0,0.9916,3.68,0.79,14.0,27.040000000000003,0.11560000000000002,0.0,3.24,0.0025000000000000005,729.0,3969.0,0.9832705600000001,13.5424,0.6241000000000001,196.0,6.0
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,40.96000000000001,0.0961,0.0081,1.9599999999999997,0.0043560000000000005,225.0,784.0,0.9892092681,11.696399999999999,0.48999999999999994,100.0,7.0
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,72.25,0.1369,0.1024,3.24,0.0043560000000000005,676.0,2601.0,0.9891495936,11.424399999999999,0.5184,139.24,6.0
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,62.410000000000004,0.0324,0.16000000000000003,4.840000000000001,0.0024010000000000004,1444.0,4489.0,0.992016,11.0889,0.8649000000000001,127.69000000000001,5.0
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,114.48999999999998,0.12249999999999998,0.28090000000000004,6.760000000000001,0.004900000000000001,25.0,256.0,0.9944078399999999,9.9225,0.42250000000000004,121.0,8.0
7.1,0.875,0.05,5.7,0.08199999999999999,3.0,14.0,0.99808,3.4,0.52,10.2,50.41,0.765625,0.0025000000000000005,32.49,0.006723999999999998,9.0,196.0,0.9961636864,11.559999999999999,0.27040000000000003,104.03999999999999,3.0
10.6,0.5,0.45,2.6,0.11900000000000001,34.0,68.0,0.99708,3.23,0.72,10.9,112.36,0.25,0.2025,6.760000000000001,0.014161000000000002,1156.0,4624.0,0.9941685264,10.4329,0.5184,118.81,6.0
7.1,0.75,0.01,2.2,0.059000000000000004,11.0,18.0,0.9924200000000001,3.39,0.4,12.8,50.41,0.5625,0.0001,4.840000000000001,0.0034810000000000006,121.0,324.0,0.9848974564000001,11.4921,0.16000000000000003,163.84000000000003,6.0
8.3,0.65,0.1,2.9,0.08900000000000001,17.0,40.0,0.99803,3.29,0.55,9.5,68.89000000000001,0.42250000000000004,0.010000000000000002,8.41,0.007921000000000001,289.0,1600.0,0.9960638809,10.8241,0.30250000000000005,90.25,5.0
10.4,0.34,0.58,3.7,0.174,6.0,16.0,0.997,3.19,0.7,11.3,108.16000000000001,0.11560000000000002,0.3364,13.690000000000001,0.030275999999999997,36.0,256.0,0.994009,10.1761,0.48999999999999994,127.69000000000001,6.0
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,92.16,0.7744,0.07840000000000001,5.76,0.007395999999999999,900.0,21609.0,0.99580441,10.497600000000002,0.28090000000000004,88.36000000000001,5.0
5.1,0.585,0.0,1.7,0.044000000000000004,14.0,86.0,0.99264,3.56,0.94,12.9,26.009999999999998,0.34222499999999995,0.0,2.8899999999999997,0.0019360000000000004,196.0,7396.0,0.9853341696,12.6736,0.8835999999999999,166.41,7.0
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,73.96,0.17639999999999997,0.1521,3.24,0.0046240000000000005,36.0,144.0,0.9903434256000001,11.2225,0.4760999999999999,136.89,8.0
11.3,0.36,0.66,2.4,0.12300000000000001,3.0,8.0,0.9964200000000001,3.2,0.53,11.9,127.69000000000001,0.1296,0.43560000000000004,5.76,0.015129000000000004,9.0,64.0,0.9928528164000001,10.240000000000002,0.28090000000000004,141.61,6.0
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,104.03999999999999,0.0576,0.24009999999999998,5.76,0.005625,100.0,784.0,0.99560484,9.8596,0.3721,108.16000000000001,5.0
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,54.760000000000005,0.36,0.06760000000000001,53.29,0.004900000000000001,1296.0,14641.0,0.9964032399999999,11.356900000000001,0.24009999999999998,88.36000000000001,5.0
9.2,0.59,0.24,3.3,0.10099999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,84.63999999999999,0.34809999999999997,0.0576,10.889999999999999,0.010200999999999998,400.0,2209.0,0.9976014400000001,10.6276,0.4489000000000001,92.16,5.0
11.4,0.36,0.69,2.1,0.09,6.0,21.0,1.0,3.17,0.62,9.2,129.96,0.1296,0.4760999999999999,4.41,0.0081,36.0,441.0,1.0,10.0489,0.3844,84.63999999999999,6.0
9.8,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,96.04000000000002,0.25,0.11560000000000002,5.289999999999999,0.008836,100.0,2025.0,0.9972818496,10.497600000000002,0.36,94.08999999999999,7.0
9.5,0.78,0.22,1.9,0.077,6.0,32.0,0.9988,3.26,0.56,10.6,90.25,0.6084,0.0484,3.61,0.005929,36.0,1024.0,0.9976014400000001,10.6276,0.31360000000000005,112.36,6.0
7.6,0.51,0.15,2.8,0.11,33.0,73.0,0.9955,3.17,0.63,10.2,57.76,0.2601,0.0225,7.839999999999999,0.0121,1089.0,5329.0,0.9910202500000002,10.0489,0.39690000000000003,104.03999999999999,6.0
8.0,0.59,0.16,1.8,0.065,3.0,16.0,0.9962,3.42,0.92,10.5,64.0,0.34809999999999997,0.0256,3.24,0.0042250000000000005,9.0,256.0,0.9924144399999999,11.696399999999999,0.8464,110.25,7.0
9.6,0.77,0.12,2.9,0.08199999999999999,30.0,74.0,0.99865,3.3,0.64,10.4,92.16,0.5929,0.0144,8.41,0.006723999999999998,900.0,5476.0,0.9973018225000001,10.889999999999999,0.4096,108.16000000000001,6.0
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,44.89,0.2116,0.0576,2.8899999999999997,0.005929,324.0,1156.0,0.98962704,11.4921,0.36,112.36,6.0
7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,49.0,0.16000000000000003,0.1024,12.96,0.003721,81.0,841.0,0.9883541056,10.758399999999998,0.24009999999999998,127.69000000000001,7.0
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,50.41,0.2116,0.04000000000000001,3.61,0.005929,784.0,2916.0,0.9912193600000001,11.356900000000001,0.4096,108.16000000000001,6.0
9.8,0.39,0.43,1.65,0.068,5.0,11.0,0.9947799999999999,3.19,0.46,11.4,96.04000000000002,0.1521,0.18489999999999998,2.7224999999999997,0.0046240000000000005,25.0,121.0,0.9895872483999998,10.1761,0.2116,129.96,5.0
7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.9963200000000001,3.29,0.45,9.4,50.41,0.5112249999999999,0.0,5.522500000000001,0.0050409999999999995,441.0,2209.0,0.9926535424000001,10.8241,0.2025,88.36000000000001,5.0
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,68.89000000000001,0.28090000000000004,0.0,1.9599999999999997,0.004900000000000001,36.0,196.0,0.9918765649,10.5625,0.4096,100.0,6.0
8.2,0.73,0.21,1.7,0.07400000000000001,5.0,13.0,0.9968,3.2,0.52,9.5,67.24,0.5328999999999999,0.04409999999999999,2.8899999999999997,0.005476000000000002,25.0,169.0,0.9936102400000001,10.240000000000002,0.27040000000000003,90.25,5.0
